,Date,Likert_algorithms:Ik_weet_waar_en_hoe_vaak_een_alg,Likert_algorithms:Ik_kan_herkennen_wanneer_NU_nl_e,Likert_algorithms:Ik_begrijp_waarom_bepaalde_artik,Likert_algorithms:De_selectie_van_nieuwsartikelen_,Likert_algorithms:Ik_denk_dat_het_personalisatie-a,text,text1,Likert_transparentie:Het_is_voor_mij_belangrijk_om_te,Likert_transparentie:Ik_wil_graag_meer_inzicht_krijge,Likert_transparentie:Ik_wil_graag_weten_welke_gegeven,Likert_transparentie:Ik_wil_graag_begrijpen_met_welk_,Likert_transparentie:Ik_vind_dat_NU_nl_duidelijker_zo,Hoe_kun_je_herkennen_of_een_nieu,Likert_controle:Ik_wil_graag_de_mogelijkheid_heb,Likert_controle:Ik_vind_het_belangrijk_dat_ik_op,Likert_controle:Ik_vind_het_belangrijk_om_aan_te,Likert_controle:Ik_vind_het_belangrijk_om_mijn_v,Likert_controle:Ik_vind_het_belangrijk_dat_ik_ka,In_welke_situaties_zou_je_ervoor,Likert_personalisatie_curatie:Ik_vind_dat_algoritmes_mij_helpe,Likert_personalisatie_curatie:Ik_geef_de_voorkeur_aan_aanbevel,Likert_personalisatie_curatie:Ik_denk_dat_een_algoritme_beter_,Likert_personalisatie_curatie:Ik_geloof_dat_aanbevelingen_door,Likert_personalisatie_curatie:Ik_waardeer_dat_algoritmes_mij_m,Likert_curatie_concerns:Ik_ben_bezorgd_dat_algoritmes_er,Likert_curatie_concerns:Ik_vind_het_belangrijk_dat_mense,Likert_curatie_concerns:Ik_vertrouw_aanbevelingen_van_ee,Likert_curatie_concerns:Algoritmes_zijn_te_beperkt_om_te,Hoe_belangrijk_vind_je_personali,Hoe_vaak_klik_je_op_nieuwsartike,Hoe_vaak_blijf_je_ingelogd_op_NU,Hoeveel_tijd_besteed_je_gemiddel,Heb_je_toestemming_gegeven_voor_,Welke_cookies_heb_je_geaccepteer,Wat_is_jouw_leeftijd_,Geef_aan_op_een_schaal_van_1_tot:Ik_ben_bezorgd_dat_algoritmes_er,Geef_aan_op_een_schaal_van_1_tot:Ik_vind_het_belangrijk_dat_mense,Geef_aan_op_een_schaal_van_1_tot:Ik_vertrouw_aanbevelingen_van_ee,Geef_aan_op_een_schaal_van_1_tot:Algoritmes_zijn_te_beperkt_om_te,Geef_aan_op_een_schaal_van_1_tot:Ik_denk_dat_menselijke_redacteur,URL,Location,Total Time,Device type,Browser,System,IP
871,2024-11-04 10:19:38,1,1,4,1,1,Ik weet niet of NU.nl algoritme gebruikt. Dit kan ik niet vasstellen,Als er wel algoritme wordt gebruikt zal dat voor zijn op basis van de keuze van mij voor items die ik als eerste lees of altijd lees.,5,5,5,5,5,"Dat kan ik niet herkennen ik heb hiervoor niet de kennis van algoritmen, maar dan nog zou uk het niet weten.",1,5,1,1,5,"Altijd. Ik wil zelf beslissen of ik een artikel lees of niet. Dat kan nl per dag of tijdstip anders zijn, door verschillende redenen.",1,1,1,1,1,,,,,"Onbelangrijk, ik maak zelf wel uit welk nieuws ik wil lezen. Wel vind ik dat de artikelen een feitelijke weergave zijn van het gebeurde. Dat daarbij een uitleg, al dan niet gekleurd, wordt gegeven vind ik prima.",2,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Nee,,76,5,1,1,5,4,,,763s,Desktop,Safari 18.0.1,MacOSX,
872,2024-11-04 10:19:06,1,1,2,4,4,Geen idee,"Vaag, niet concreet bekend",5,5,5,5,5,Niet,5,5,5,5,5,Nog geen idee,3,3,4,5,5,,,,,Nee,4,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,75,1,5,5,1,2,,,263s,Tablet,Chrome 0.0.0,Android,
873,2024-11-04 10:14:56,1,1,4,4,4,Geen idee,Er wordt geregistreerd welke artikelen ik lees en die registratie wordt gebruikt bij het samenstellen van de pagina’s van Nu.nl,4,4,4,4,4,Nee,1,4,2,4,4,Geen idee,4,1,3,3,3,,,,,Nee,5,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,67,1,5,5,4,5,,,559s,Desktop,Safari 17.6.0,MacOSX,
874,2024-11-04 10:14:04,1,1,1,1,1,Geen idee,"Geen idee, ik klik altijd op net binnen en scan daar de koppen",5,5,5,5,5,Geen idee,1,5,1,1,5,"Altijd uitgeschakeld, door personalisatie zou er ook een interessant artikel niet getoond worden, en scan ik altijd de koppen onder net binnen",1,1,1,1,1,,,,,"Ik wil helemaal geen personalisatie, ik bepaal zelf wel wat interessant is door alles onder net binnen de koppen te lezen",1,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Nee,,65,5,1,1,1,1,,,507s,Desktop,Safari 17.8.0,MacOSX,
875,2024-11-04 10:13:56,1,2,3,2,2,Geen idee,Nooit opgevallen,4,4,5,4,4,Geen idee,3,4,3,3,3,In geen elk geval,4,3,3,2,3,,,,,"Een ""3"". Heb geen voorbeeld",4,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Weet_ik_niet,,61,4,5,3,3,4,,,879s,Mobile Phone,Samsung Browser 26.0.0,Android,
876,2024-11-04 10:13:20,1,2,5,3,1,Zover mij bekend heb ik niet gekozen voor personalisatie,Interesse in sport geeft aanbod van sport,5,5,5,5,3,Geen flauw idee,5,5,3,3,5,Geen tunnelvisie,2,3,3,2,2,,,,,Ik maak liever zelf de selectie,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Nee,,47,5,4,3,3,4,,,399s,Mobile Phone,Safari 18.0.1,iOS,
877,2024-11-04 10:13:15,4,4,5,4,5,"In ""Voor Jou"" en ""Meest Gelezen""",Wanneer ik veel lees over een bepaald onderwerp krijg ik daar meer over te lezen.,5,4,4,4,3,"Volgens mij is enkel ""Voor Jou"" gebaseerd op mijn eigen gedrag op de website.",4,5,4,5,5,"Ik klik wel eens op achterklap nieuws maar dat hoef ik niet terug te vinden in ""voor jou""",3,1,1,2,3,,,,,"Op voornamelijk X zie je hoe algoritmes aangepast worden om mensen te beïnvloeden, dat vind ik kwalijk. Ik bezoek nu.nl voor een nieuwsoverzicht, voor opinie volg ik andere media die dichter bij mij liggen",4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,41,4,5,5,5,5,,,721s,Desktop,Safari 18.1.0,MacOSX,
878,2024-11-04 10:12:20,1,1,1,1,1,geen idee,waarom zou ik dat weten?,1,5,5,5,5,geen idee,1,5,1,1,1,"ik wil geen personalisatie, ik wil gewoon nieuws.",1,1,1,1,1,,,,,niet belangrijk,5,Ik_blijf_meestal_ingelogd_tijden,30_tot_60_minuten,Ja,Alleen_noodzakelijke_cookies,76,1,5,5,5,5,,,272s,Desktop,Chrome 0.0.0,Win10,
879,2024-11-04 10:12:13,1,1,3,2,3,Geen idee,Vooral door zoekopdrachten en dan krijg.je reclame in die richting.,5,4,4,4,2,Geen idee,3,4,3,3,4,Je krijgt dingen niet meer mee en dat is niet goed voor het complete beeld,2,1,1,3,2,,,,,"Niet, want dat maakt je beeld beperkter... oogkleppen",3,Ik_log_nooit_in_op_NU_nl,5_tot_15_minuten,Nee,,42,5,5,5,5,5,,,261s,Mobile Phone,Chrome Mobile 0.0.0,Android,
880,2024-11-04 10:11:31,4,4,4,3,3,"Bij reclames, ik hoop niet voor berichtgeving.",Reclames over onderwerpen die ik interessant vind,3,3,5,5,4,Ik dacht dat algoritmes alleen voor reclames gebruikt worden ik hoop dat ik al het nieuws op de site zie.,2,5,1,1,5,Ik wil vooral niet gepersonaliseerd nieuws lezen.,4,1,1,1,1,,,,,Géén personalisatie. Graag een menselijke redactie!,4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,63,5,5,5,5,5,,,587s,Mobile Phone,Chrome Mobile 0.0.0,Android,
881,2024-11-04 10:10:45,5,5,4,3,3,"Hoofdpagina, nieuwsvideo's en andere content aanbevelingen.","Er wordt gekeken naar mogelijke onderwerp voorkeuren specifiek voor de eindgebruiker, dit kan gebaseerd zijn op demografie maar ook nieuwsberichten waar eerder op geklikt is.",4,3,5,5,4,"Wanneer het oudere nieuwsartikelen zijn, wanneer het niet specifiek algemeen nieuwswaardig is, wanneer het specifieke onderwerpen zijn waar je zelf in geïnteresseerd bent.",5,5,5,5,5,"Wanneer er een belangrijke gebeurtenis is en ik hier zoveel mogelijk informatie over wil lezen, zonder dat mijn eigen persoonlijke voorkeuren dit nieuwsoverzicht kan beïnvloeden.",4,5,5,3,4,,,,,"Nieuws over de branche waar in ik werk vind ik belangrijk, maar ik wil niet dat dit invloed heeft op echt belangrijk nieuws. Persoonlijk zou ik een voorkeur hebben voor een aparte pagina met persoonlijke aanbevelingen en een voorpagina waar alle belangrijke artikelen op staan.",3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,25,5,5,2,2,4,,,567s,Desktop,Chrome 0.0.0,Win10,
882,2024-11-04 10:10:16,3,1,1,3,2,"Vergroten van engagement, meer clicks.","Nieuwsberichten aanbieden die lijken op eerdere nieuwsberichten die ik heb bekeken, mede afhankelijk van de tijd en het scroll-gedrag die ik heb gehad.",4,5,5,5,5,Niet,4,5,4,2,5,"Af en toe, om te voorkomen dat ik in een echokamer beland.",4,3,3,3,3,,,,,Niet,4,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,53,4,3,3,1,4,,,458s,Mobile Phone,Safari 17.6.0,iOS,
883,2024-11-04 10:09:06,4,5,3,4,4,Volgorde van items,"Globaal gezien prima, maar je krijgt te weinig onverwachte items te zien",3,5,5,4,3,Niet echt,5,5,5,5,5,"Geen sport, behalve F1",4,3,4,4,4,,,,,Niet echt,5,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,60,5,5,3,5,5,,,428s,Desktop,Safari 17.6.0,MacOSX,
884,2024-11-04 10:08:33,2,2,4,3,3,Zoeken naar video's bijvb,Invloed heeft wat je het meest opzoekt,2,3,4,3,3,Geen idee.,3,3,3,2,3,Geen mening,2,1,1,1,2,,,,,Denk dat je soms bepaald nieuws vaker dan 1 x tegen komt > overbodig dus.,3,Ik_log_nooit_in_op_NU_nl,5_tot_15_minuten,Weet_ik_niet,,54,5,5,5,5,5,,,1002s,Mobile Phone,Chrome Mobile 0.0.0,Android,
885,2024-11-04 10:07:04,3,3,4,2,3,Geen idee,Ik vermoed dat vaak beken,4,4,4,5,3,Niet,5,5,1,2,5,"Eigenlijk altijd, waarom zou je iets buiten willen sluiten alleen maar omdat het je niet bevalt",3,1,2,3,3,,,,,Ik toets altijd alles wat ik hoor of zie aan mijn eigen ervaringen en kennis. Alles wat niet wetenschappelijk onderbouwd is wantrouw ik vrijwel volledig,4,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,73,5,4,5,3,3,,,433s,Desktop,Safari 17.6.0,MacOSX,
886,2024-11-04 09:56:32,1,1,4,4,4,Jsu,Hsje,3,4,4,3,3,Hsjd,5,5,5,5,5,Hdjd,4,3,3,3,4,,,,,Hsjd,4,Ik_blijf_meestal_ingelogd_tijden,Meer_dan_60_minuten,Ja,Cookies_voor_personalisatie_van_,57,4,3,3,3,4,,,323s,Mobile Phone,Chrome Mobile 0.0.0,Android,
887,2024-11-04 09:54:32,2,2,4,3,4,"Regio, interesse, klikgedrag","Inschatting op basis leeftijd, adres, opleidingsniveau, omgeving, voorkeuren, dwarsvergelijking andere sites, klikgedrag om te personaliseren.",5,5,5,5,5,Soms doordat het overduidelijk te maken heeft met verandering van locatie,5,5,3,4,5,"Als het gaat om type of achtergrond van nieuws, juist om te voorkomen dat je in je eigen bubbel blijft hangen",3,1,2,3,4,,,,,"Dit kan fijn zijn ivm hobbys, interesses en dergelijke. Maar het is ook goed om juist ook andere invalshoeken te blijven onderzoeken. Dat vereist een breder aanbod en meer journalistieke analyse. Dat is mensenwerk en bepaalt toch de kwaliteit.",2,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,59,4,5,5,4,5,,,908s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
888,2024-11-04 09:53:36,4,4,3,3,3,Rubriek Aanbevolen voor jou,Op basis van leesgedrag,4,2,2,2,2,Geen idee,5,4,4,2,2,.,3,4,4,2,2,,,,,.,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Nee,,57,5,5,5,5,3,,,295s,Mobile Phone,Chrome Mobile 0.0.0,Android,
889,2024-11-04 09:52:20,5,1,3,3,3,welke berichten bovenaan worden getoond,Kenmerken van eerder door mij gelezen berichten bepalen welke nieuwe berichten ik te zien krijg en welke voor mij bovenaan getoond worden.,2,3,1,2,4,ik heb geen idee,1,3,1,3,3,ik heb bewust nooit zelf personalisatie ingeschakeld. Dus ik kan mijn personalisatie niet uitschakelen.,3,1,1,1,1,,,,,Niet belangrijk. Ik kies liever zelf uit het totale aanbod wat ik wil lezen.,3,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Weet_ik_niet,,69,3,3,3,3,4,,,1213s,Mobile Phone,Firefox 132.0.0,Android,
890,2024-11-04 09:51:52,3,3,2,2,3,"Een beetje is prima, maar wil zo breed mogelijk info ontvangen","Mag niet tever doorgevoerd worden, beetje is goed, wil zelf bepalen wat ik wel en niet lees",5,5,5,5,5,geen idee,5,5,5,5,5,"oninteressant onderwerp, kan dit dan wel zelf bepalen p uit te schakelen",3,1,1,3,3,,,,,w,4,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,60,5,5,5,3,4,,,485s,Desktop,Chrome 0.0.0,Win10,
891,2024-11-04 09:51:52,2,3,4,3,3,"aanbeveling artikelen, volgorde comments","als ik vaak op een bepaald soort artikel Klik, zal dat vaker worden aanbevolen",4,4,4,4,3,als het heel erg aansluit bij mijn voorkeuren.,4,4,4,4,3,"als het gaat om belangrijk nieuws, waar ik normaal gesproken niet op zou klikken",4,4,3,3,3,,,,,maakt me niet veel mee,3,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Ja,Cookies_voor_personalisatie_van_,36,4,4,3,3,3,,,309s,Mobile Phone,Firefox 132.0.0,Android,
892,2024-11-04 09:50:32,1,1,4,2,2,Bij het aanklikken van artikelen,Er wordt onthouden welke artikelen ik lees en dergelijke artikelen krijg ik dan vaker te zien,5,5,5,5,5,Datum,4,2,4,4,4,Als ik bepaalde zaken niet wil lezen voor bv gemoedsrust,2,2,2,2,2,,,,,Niet heel belangrijk. Als ik zaken wil lezen kan ik dat zelf opzoeken. Algoritmes kunnen je overstelpen met bepaald nieuws en dat kan je beïnvloeden,3,Ik_log_nooit_in_op_NU_nl,Minder_dan_5_minuten,Ja,Alleen_noodzakelijke_cookies,49,4,5,5,5,5,,,360s,Mobile Phone,Safari 17.6.0,iOS,
893,2024-11-04 09:49:41,1,1,1,1,1,Geen idee,Ik denk dat obv surf gedrag is.,3,3,3,3,3,Geen idee,5,5,5,5,5,Altijd. Ik wil kennis kunnen nemen van al het nieuws,1,1,3,2,1,,,,,Nee,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,60,2,3,3,1,3,,,245s,Tablet,Chrome Mobile iOS 0.0.0,iOS,
894,2024-11-04 09:45:12,3,2,2,2,5,Dat geeft NU.nl duidelijk weer: op basis van uw interesse (etc) en zie je sommige nieuwsberichten. Vind het trouwens wel meevallen: ik wil geen nieuws zien wat alleen mijn interesse heeft: zou dan alleen maar archeologische artikelen zien: terwijl het me ook boeit dat Spanje getroffen is door overstromingen. Nieuws hoort niet op basis van algoritmes te bestaan: dan zit je uiteindelijk in een bubbel en worden je gedachtes (kan ook negatief zijn) continu bevestigd,Heb ik al in mijn vorige antwoord uitgelegd,2,3,1,2,2,Heb ik al uitgelegd,5,2,5,5,5,"Wat nieuws betreft zou ik er geen enkele keuze voor willen hebben. Stel: je hebt problemen met asielzoekers: en je ziet alleen nog maar berichten over een overvol Ter Apel etc: Dan kun je zo maar een racist of erger worden. Zo,n bubbel daar wil ik niets van weten: het gaat om nieuws op alle fronten: wil dus ook positieve berichten (naar waarheid) horen",5,5,5,5,5,,,,,Heb het gevoel dat geen enkel medium of fora mij heeft beïnvloedt. Ik kijk nl heel divers (maar zo zit ik ook in elkaar) ben wars van extremisme: of dat nu links of rechts is,4,Ik_blijf_meestal_ingelogd_tijden,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,56,1,1,1,1,1,,,1054s,Desktop,Chrome 0.0.0,Win10,
895,2024-11-04 09:44:11,2,3,2,1,2,Voor reclame,Geen idee,4,4,5,5,5,Weet ik niet,2,5,3,4,4,Ik wil jiet dat iemand mij volgt op basis van kenmerken en sitebezoek,2,2,3,3,3,,,,,Ik wil dat iedereen het zelfde nieuws krijgt,3,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,55,5,4,4,4,3,,,259s,Mobile Phone,Safari 18.1.0,iOS,
896,2024-11-04 09:43:47,3,5,1,1,1,Om rechtse  meningen te filteren,"Dat nu punt nl mijn items laat zien, die zij denken dat goed voor mij is",5,5,5,5,5,Door de linkse schrijfwijze,5,5,5,5,5,"Ze weten al zoveel en dan dit ook nog, en ik heb het idee met vele andere dat ik op mijn persoonlijke titel niets kan plaatsen",1,5,5,3,3,,,,,"Menselijke redacteuren worden aangenomen op basis van een linkse mening, dus dan zouden hun artikelen mij in een bepaalde richting sturen, ik hoop met AI minder maar ook dat kunnen ze sturen, ben ik bang voor",1,Ik_ben_altijd_ingelogd,Minder_dan_5_minuten,Weet_ik_niet,,57,5,1,1,3,1,,,368s,Mobile Phone,Safari 17.6.0,iOS,
897,2024-11-04 09:42:17,2,3,3,2,2,"Interesse in bepaalde onderwerpen, bijvoorbeeld politiek, oorlog of klimaat",Algoritme kijkt naar welke nieuws-items je kijkt en hoe lang je op zo'n webpagina blijft (dus lees je het echt). Daarmee leert het algoritme waar je interesses liggen.,4,5,5,4,5,Weet ik niet,4,5,5,4,4,Als de nieuwsberichten te eenzijdig worden of als ik het idee krijg dat 'ander' nieuws weggedrukt wordt.,3,3,4,2,3,,,,,Personalisatie van nieuws vind ik geen goede ontwikkeling. Het gevaar is dat je teveel in een eigen bubbel gaat leven en minder ook hebt voor algemene zaken en nieuwsberichten,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,63,5,5,4,3,5,,,767s,Mobile Phone,Samsung Browser 26.0.0,Android,
898,2024-11-04 09:41:45,3,3,2,2,2,Niet echt duidelijk... verstappen blijft prominent verschijnen,Schat in dat het gebaseerd is op hoofdgroepen en de mate van aanklilken,3,3,3,3,3,Nog niet op gelet,4,3,3,3,4,"Politiek, 'algemeen nieuws""",3,2,2,2,3,,,,,Niet direct een duidelijk voorbeeld voorhanden,4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,61,4,4,4,3,4,,,735s,Mobile Phone,Chrome Mobile 0.0.0,Android,
899,2024-11-04 09:40:27,3,3,4,3,2,"Als ik ooit heb aangegeven ergens updates van te willen ontvangen, krijg ik meldingen over dat onderwerp. Ik weet niet of de voorpagina in de app ook gepersonaliseerd is.","Als ik aangeef iets interessant te vinden, dan laat nu.nl me er meer over zien. Ik weet niet of mijn klikgedrag ook wordt bijgehouden.",2,4,5,4,3,"Goeie vraag, geen idee",5,5,4,3,4,"Om soms uit mijn bubbel te komen, en te kijken wat er nog meer speelt",5,2,2,4,4,,,,,"Ik vind het belangrijk dat ik bepaalde dingen niet mis, dus als een algoritme of menselijke redactie die niet op de voorpagina zet, dan zou ik dat erg vinden. Verder betekent personalisatie misschien eerder dat stukken die ik toch niet wil lezen er niet tussen staan, en dan is dat handig, maar niet belangrijk. Ik heb even geen voorbeeld.",3,Ik_blijf_meestal_ingelogd_tijden,30_tot_60_minuten,Weet_ik_niet,,29,4,5,4,2,5,,,734s,Mobile Phone,Chrome Mobile 0.0.0,Android,
900,2024-11-04 09:38:05,1,1,2,1,4,Manipulatie,Ze ‘ controleren’ eerder door mij gelezen stukken!,5,5,5,5,5,Doordat het groot staat aangekondigd,5,5,1,1,5,Tov alle nieuws,1,4,5,3,1,,,,,Ik bepaal liever zelf !!!,1,Ik_log_alleen_in_wanneer_het_nod,Meer_dan_60_minuten,Ja,Alle_cookies_inclusief_marketing,68,5,5,5,5,5,,,520s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
901,2024-11-04 09:35:56,2,2,4,2,1,Reclames,Er wordt bijgehouden wat voor nieuws ik regelmatig lees en nieuws met dat soort onderwerpen krijg ik eerder te zien.,4,5,5,4,5,Geen idee,2,5,3,2,5,Politiek en wereldnieuws om niet in een 'tunnel' te raken. Ik vind duiding overigens ook belangrijk als dat maar duidelijk wordt aangegeven.,4,1,2,2,1,,,,,X,3,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Weet_ik_niet,,54,5,5,4,5,5,,,635s,Mobile Phone,Chrome Mobile 0.0.0,Android,
902,2024-11-04 09:35:50,1,1,1,1,1,Weet ik niet,Niet,1,1,1,1,4,Weet ik niet,5,5,5,5,5,Ik wil bepalen en niet laten bepalen,1,1,1,1,1,,,,,Erg belangrijk,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,60,5,5,5,5,5,,,384s,Mobile Phone,Chrome Mobile 0.0.0,Android,
903,2024-11-04 09:35:22,2,1,1,1,1,Geen idee,Op basis van gekezen/ geklikte artikelen krijg ik meer va. Hetzelfe aangeboden,5,5,4,5,5,Geen idee,5,3,5,3,5,Eigenlijk altijd wil alles zien en zelf kiezen. Noet op basis van eerder gedrag,3,1,1,1,1,,,,,Niet. Best interessante artikeltjes helemaal onderaan..,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,53,5,5,5,5,3,,,392s,Mobile Phone,Chrome Mobile 0.0.0,Android,
904,2024-11-04 09:33:28,3,4,4,5,4,"Nieuws categorie,  bijvoorbeeld ruimtevaart","Hoe vaker ik een bepaald artikel in een categorie kies, hoe vaker ik een artikel in zelfde categorie krijg voorgeschoteld",4,2,5,5,2,Voor jou kopje,5,5,5,5,5,"Politiek, nu.nl zou (in theorie) m8jn politieke voorkeur kunne achterhalen, daar zit ik niet op te wachten",5,4,3,4,5,,,,,Het is prettig om over onderwerpen die me interesseren niets te missen. Ik heb het idee dat ik dan 'bij' ben,5,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Cookies_voor_personalisatie_van_,57,3,4,2,1,2,,,490s,Tablet,Chrome 0.0.0,Android,
905,2024-11-04 09:32:24,1,1,1,1,1,?,?,3,3,3,3,3,?,3,5,1,1,5,Alle.,1,1,1,1,1,,,,,"Belangrijk nieuw wil ik sowieso zien. Artikelen die ik interessant vind en die niet tot het “belangrijk” nieuw behoren, mis ik alsnog vaak en zie ik per ongeluk onder andere artikelen staan…",3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,49,5,5,5,5,5,,,546s,Mobile Phone,Safari 16.6.0,iOS,
906,2024-11-04 09:31:45,3,3,1,1,1,als het jullie uitkomt,nee,1,1,1,1,5,minder taalfouten,5,5,5,3,3,"ik ben links, maar jullie schrijven heel veel over Trump. Ik geef helemaal niets om formule 1. Jullie personalisatie werkt voor geen meter.",1,1,1,1,1,,,,,"niet belangrijk, en ik heb geen voorbeelden.",2,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Nee,,66,5,5,5,5,5,,,632s,Desktop,Chrome 0.0.0,Win10,
907,2024-11-04 09:29:42,2,2,2,1,3,Reclames. Wanneer dit voor nieuws gebruikt wordt: stop ermee! Ik wil alles lezen,"Reclames die aangepast worden aan mijn voorkeuren, wellicht dat de respects iets doen",5,5,5,5,5,Geen idee. Maar stop er mee! Ik lees graag alles,1,5,1,1,5,"Omdat ik altijd alles wil lezen, op chronologie. Niet op voorkeur, ik wil niet afstomoen maar breed geïnformeerd zijn ook over zaken die mij iets minder schelen",3,1,1,1,1,,,,,"Niet belangrijk. Totaal overgewaardeerd zelf. Er word gedaan alsof ik die selectie niet zelf kan maken. Ik ben niet achterlijk he, ik wil altijd alles lezen",1,Ik_ben_altijd_ingelogd,Meer_dan_60_minuten,Weet_ik_niet,,35,5,5,5,5,5,,,356s,Mobile Phone,Samsung Browser 26.0.0,GNU/Linux,
908,2024-11-04 09:27:13,1,1,5,4,4,Bij mijn keuze van wat ik lees,Ontvang zin en onzin op mijn interesse afgestemd,3,4,4,3,4,Geen idee,5,3,4,4,4,Als ik over andere onderwerpen wil lezen,4,2,1,3,3,,,,,Hoop dat redactie van NU.nl objectiever kan blijven,4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Cookies_voor_personalisatie_van_,72,4,5,3,4,4,,,405s,Mobile Phone,Safari 18.1.0,iOS,
909,2024-11-04 09:26:06,2,2,4,5,3,Gebruik van cookies,Krijg berichten van waar mijn interesse liggen,5,5,5,5,4,Kan ik niet,5,5,5,5,5,Wat mij niet interesseert hoef ik ook niet te lezen,3,4,3,4,3,,,,,Geen ervaring,3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,69,2,5,5,3,5,,,399s,Desktop,Safari 16.5.0,MacOSX,
910,2024-11-04 09:23:03,1,1,1,2,3,Geen idee,Neen,1,5,5,5,5,Geen idee,3,5,3,5,5,Geen idee,3,2,3,3,4,,,,,Weet ik niet. Beperken personalisaties niet mijn blikveld?,4,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,65,3,5,5,3,5,,,333s,Mobile Phone,Safari 17.7.0,iOS,
911,2024-11-04 09:22:39,1,1,1,3,1,De waarheid onderdrukken,Niet. Krant moet alles tonen en neutraal zijn. Dat is het zeker niet het geval.,1,1,5,1,5,Niet,5,5,1,1,1,Nooit moet die gepersonaliseerd worden. Alles moet getoont worden op een neutrale manier.,1,1,1,1,1,,,,,Niet. Een krant moet het nieuws in de wereld tonen als een neutrale partij. Het moet niet voor de lezer de keuzes maken wat hij wel of niet ziet.,1,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Nee,,33,5,1,1,1,1,,,301s,Mobile Phone,Chrome Mobile 0.0.0,Android,
912,2024-11-04 09:18:03,1,1,1,2,3,Geen idee. Wat is het?,Nee,1,5,5,5,5,Weet niet,5,1,5,5,5,Snap ik niet,1,1,5,1,1,,,,,Snap ik niet,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,55,1,5,1,1,1,,,317s,Mobile Phone,Safari 17.3.1,iOS,
913,2024-11-04 09:17:32,2,2,3,3,3,ADVERTENTIES,Nee,3,3,4,4,4,Geen idee,5,5,5,5,5,"Ten aanzien van onderwerpen die grote maatschappelijke impact hebben.,",3,3,3,3,4,,,,,"Belangrijk, covid berichtgeving",3,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,50,4,3,3,3,4,,,251s,Tablet,Chrome Mobile iOS 0.0.0,iOS,
